@relation Class
@attribute D_X { <0.2,[0.2-0.4),[0.4-0.6),[0.6-0.8),>0.8 }
@attribute D_Y { <0.2,[0.2-0.4),[0.4-0.6),[0.6-0.8),>0.8 }
@attribute D_R1 { <0.2,[0.2-0.4),[0.4-0.6),[0.6-0.8),>0.8 }
@attribute D_R2 { <0.2,[0.2-0.4),[0.4-0.6),[0.6-0.8),>0.8 }
@attribute Class { Blue,Red }
@data
<0.2,[0.6-0.8),[0.6-0.8),[0.6-0.8),Red
<0.2,[0.6-0.8),>0.8,[0.4-0.6),Red
<0.2,[0.6-0.8),[0.2-0.4),>0.8,Red
<0.2,[0.6-0.8),[0.2-0.4),>0.8,Red
<0.2,[0.6-0.8),>0.8,>0.8,Red
<0.2,[0.6-0.8),>0.8,[0.2-0.4),Red
<0.2,[0.6-0.8),[0.2-0.4),[0.2-0.4),Red
<0.2,[0.6-0.8),>0.8,[0.4-0.6),Red
<0.2,[0.6-0.8),[0.2-0.4),>0.8,Red
<0.2,[0.6-0.8),>0.8,[0.2-0.4),Red
<0.2,[0.6-0.8),[0.2-0.4),>0.8,Red
<0.2,[0.6-0.8),<0.2,<0.2,Red
<0.2,[0.6-0.8),[0.4-0.6),[0.6-0.8),Red
<0.2,[0.6-0.8),[0.2-0.4),>0.8,Red
<0.2,[0.6-0.8),>0.8,[0.4-0.6),Red
<0.2,[0.6-0.8),[0.6-0.8),[0.2-0.4),Red
<0.2,[0.6-0.8),>0.8,[0.4-0.6),Red
<0.2,[0.6-0.8),[0.2-0.4),[0.2-0.4),Red
<0.2,[0.6-0.8),[0.4-0.6),>0.8,Red
<0.2,[0.6-0.8),<0.2,<0.2,Red
<0.2,[0.6-0.8),[0.2-0.4),[0.6-0.8),Red
<0.2,[0.6-0.8),[0.2-0.4),<0.2,Red
[0.2-0.4),[0.4-0.6),[0.2-0.4),[0.6-0.8),Red
[0.2-0.4),[0.4-0.6),<0.2,[0.4-0.6),Red
[0.2-0.4),[0.4-0.6),[0.4-0.6),<0.2,Red
[0.2-0.4),[0.4-0.6),[0.6-0.8),<0.2,Red
[0.2-0.4),[0.6-0.8),[0.6-0.8),>0.8,Red
[0.2-0.4),[0.4-0.6),[0.2-0.4),[0.2-0.4),Red
[0.2-0.4),[0.4-0.6),<0.2,>0.8,Red
[0.2-0.4),[0.4-0.6),>0.8,[0.6-0.8),Red
[0.2-0.4),[0.4-0.6),[0.2-0.4),<0.2,Red
[0.2-0.4),[0.4-0.6),[0.2-0.4),>0.8,Red
[0.2-0.4),[0.4-0.6),[0.6-0.8),[0.6-0.8),Red
[0.2-0.4),[0.4-0.6),>0.8,[0.2-0.4),Red
[0.2-0.4),[0.4-0.6),<0.2,>0.8,Red
[0.2-0.4),[0.4-0.6),[0.2-0.4),[0.6-0.8),Red
[0.2-0.4),[0.4-0.6),[0.2-0.4),>0.8,Red
[0.2-0.4),[0.4-0.6),<0.2,>0.8,Red
[0.2-0.4),[0.4-0.6),[0.4-0.6),[0.6-0.8),Red
[0.2-0.4),[0.4-0.6),<0.2,[0.4-0.6),Red
[0.2-0.4),[0.4-0.6),<0.2,[0.2-0.4),Red
[0.2-0.4),[0.4-0.6),[0.6-0.8),>0.8,Red
[0.2-0.4),[0.4-0.6),[0.6-0.8),>0.8,Red
[0.2-0.4),[0.4-0.6),[0.6-0.8),>0.8,Red
[0.2-0.4),[0.4-0.6),>0.8,<0.2,Red
[0.2-0.4),[0.4-0.6),[0.6-0.8),<0.2,Red
[0.2-0.4),[0.4-0.6),[0.4-0.6),[0.6-0.8),Red
[0.2-0.4),[0.4-0.6),>0.8,[0.4-0.6),Red
[0.2-0.4),[0.4-0.6),>0.8,[0.4-0.6),Red
[0.2-0.4),[0.4-0.6),>0.8,[0.4-0.6),Red
[0.2-0.4),[0.4-0.6),>0.8,[0.4-0.6),Red
[0.2-0.4),[0.4-0.6),>0.8,[0.4-0.6),Red
[0.2-0.4),[0.4-0.6),[0.6-0.8),[0.2-0.4),Red
[0.2-0.4),[0.4-0.6),<0.2,<0.2,Red
[0.2-0.4),[0.4-0.6),[0.2-0.4),<0.2,Red
[0.2-0.4),[0.4-0.6),>0.8,<0.2,Red
[0.2-0.4),[0.4-0.6),[0.6-0.8),[0.2-0.4),Red
[0.2-0.4),[0.4-0.6),[0.6-0.8),<0.2,Red
[0.2-0.4),[0.4-0.6),[0.6-0.8),<0.2,Red
[0.2-0.4),[0.4-0.6),[0.6-0.8),>0.8,Red
[0.2-0.4),[0.4-0.6),[0.4-0.6),[0.2-0.4),Red
[0.2-0.4),[0.4-0.6),[0.6-0.8),>0.8,Red
[0.2-0.4),[0.4-0.6),<0.2,[0.6-0.8),Red
[0.2-0.4),[0.4-0.6),[0.4-0.6),[0.6-0.8),Red
[0.2-0.4),[0.4-0.6),>0.8,[0.6-0.8),Red
[0.2-0.4),[0.4-0.6),<0.2,<0.2,Red
[0.2-0.4),[0.4-0.6),[0.6-0.8),<0.2,Red
[0.2-0.4),[0.4-0.6),>0.8,[0.4-0.6),Red
[0.2-0.4),[0.4-0.6),>0.8,<0.2,Red
[0.2-0.4),[0.4-0.6),[0.4-0.6),[0.6-0.8),Red
[0.2-0.4),[0.4-0.6),[0.4-0.6),[0.4-0.6),Red
[0.2-0.4),[0.4-0.6),<0.2,>0.8,Red
[0.2-0.4),[0.4-0.6),>0.8,[0.6-0.8),Red
[0.2-0.4),[0.4-0.6),[0.4-0.6),<0.2,Red
[0.2-0.4),[0.4-0.6),[0.6-0.8),[0.4-0.6),Red
[0.2-0.4),[0.4-0.6),<0.2,[0.2-0.4),Red
[0.2-0.4),[0.4-0.6),>0.8,[0.2-0.4),Red
[0.2-0.4),[0.4-0.6),<0.2,>0.8,Red
[0.2-0.4),[0.4-0.6),[0.6-0.8),[0.4-0.6),Red
[0.2-0.4),[0.4-0.6),>0.8,[0.4-0.6),Red
[0.2-0.4),[0.4-0.6),[0.6-0.8),>0.8,Red
[0.2-0.4),[0.4-0.6),<0.2,<0.2,Red
[0.2-0.4),[0.4-0.6),[0.6-0.8),[0.2-0.4),Red
[0.2-0.4),[0.4-0.6),<0.2,[0.2-0.4),Red
[0.2-0.4),[0.4-0.6),[0.2-0.4),<0.2,Red
[0.2-0.4),[0.4-0.6),[0.2-0.4),>0.8,Red
[0.2-0.4),[0.4-0.6),<0.2,[0.2-0.4),Red
[0.2-0.4),[0.4-0.6),>0.8,[0.4-0.6),Red
[0.2-0.4),[0.4-0.6),[0.6-0.8),<0.2,Red
[0.2-0.4),[0.4-0.6),>0.8,>0.8,Red
[0.2-0.4),[0.4-0.6),<0.2,[0.4-0.6),Red
[0.2-0.4),[0.4-0.6),>0.8,>0.8,Red
[0.2-0.4),[0.4-0.6),[0.4-0.6),[0.4-0.6),Red
[0.2-0.4),[0.4-0.6),[0.2-0.4),[0.2-0.4),Red
[0.2-0.4),[0.4-0.6),<0.2,[0.2-0.4),Red
[0.2-0.4),[0.4-0.6),<0.2,[0.6-0.8),Red
[0.2-0.4),[0.4-0.6),>0.8,[0.6-0.8),Red
[0.2-0.4),[0.4-0.6),<0.2,[0.6-0.8),Red
[0.2-0.4),[0.4-0.6),[0.4-0.6),>0.8,Red
[0.2-0.4),[0.4-0.6),[0.6-0.8),<0.2,Red
[0.2-0.4),[0.4-0.6),[0.4-0.6),<0.2,Red
[0.2-0.4),[0.4-0.6),<0.2,[0.4-0.6),Red
[0.2-0.4),[0.4-0.6),[0.2-0.4),<0.2,Red
[0.2-0.4),[0.4-0.6),>0.8,>0.8,Red
[0.2-0.4),[0.4-0.6),[0.2-0.4),[0.4-0.6),Red
[0.2-0.4),[0.4-0.6),[0.2-0.4),<0.2,Red
[0.2-0.4),[0.4-0.6),[0.4-0.6),<0.2,Red
[0.2-0.4),[0.4-0.6),[0.6-0.8),[0.2-0.4),Red
[0.2-0.4),[0.4-0.6),<0.2,[0.2-0.4),Red
[0.2-0.4),[0.4-0.6),>0.8,[0.6-0.8),Red
[0.2-0.4),[0.4-0.6),[0.2-0.4),[0.4-0.6),Red
[0.2-0.4),[0.4-0.6),<0.2,[0.6-0.8),Red
[0.2-0.4),[0.4-0.6),<0.2,[0.4-0.6),Red
[0.2-0.4),[0.4-0.6),<0.2,[0.6-0.8),Red
[0.2-0.4),[0.4-0.6),[0.4-0.6),>0.8,Red
[0.2-0.4),[0.4-0.6),[0.2-0.4),[0.2-0.4),Red
[0.2-0.4),[0.4-0.6),[0.2-0.4),[0.4-0.6),Red
[0.2-0.4),[0.4-0.6),[0.6-0.8),[0.2-0.4),Red
[0.2-0.4),[0.4-0.6),>0.8,[0.4-0.6),Red
[0.2-0.4),[0.4-0.6),>0.8,[0.4-0.6),Red
[0.2-0.4),[0.4-0.6),<0.2,[0.4-0.6),Red
[0.2-0.4),[0.4-0.6),<0.2,<0.2,Red
[0.2-0.4),[0.4-0.6),[0.6-0.8),>0.8,Red
[0.2-0.4),[0.4-0.6),<0.2,[0.2-0.4),Red
[0.2-0.4),[0.4-0.6),[0.4-0.6),[0.4-0.6),Red
[0.2-0.4),[0.4-0.6),<0.2,[0.6-0.8),Red
[0.2-0.4),[0.4-0.6),<0.2,>0.8,Red
[0.2-0.4),[0.4-0.6),[0.4-0.6),<0.2,Red
[0.2-0.4),[0.4-0.6),<0.2,<0.2,Red
[0.2-0.4),[0.4-0.6),[0.2-0.4),<0.2,Red
[0.2-0.4),[0.4-0.6),[0.6-0.8),>0.8,Red
[0.2-0.4),[0.4-0.6),>0.8,<0.2,Red
[0.2-0.4),[0.4-0.6),[0.2-0.4),[0.2-0.4),Red
[0.2-0.4),[0.4-0.6),[0.4-0.6),[0.4-0.6),Red
[0.2-0.4),[0.4-0.6),>0.8,<0.2,Red
[0.2-0.4),[0.4-0.6),[0.4-0.6),[0.2-0.4),Red
[0.2-0.4),[0.4-0.6),[0.4-0.6),[0.2-0.4),Red
[0.2-0.4),[0.4-0.6),[0.6-0.8),>0.8,Red
[0.2-0.4),[0.4-0.6),[0.4-0.6),<0.2,Red
[0.4-0.6),[0.6-0.8),[0.4-0.6),[0.4-0.6),Red
[0.4-0.6),>0.8,<0.2,>0.8,Red
[0.4-0.6),[0.6-0.8),[0.4-0.6),>0.8,Red
[0.4-0.6),>0.8,[0.2-0.4),<0.2,Red
[0.4-0.6),>0.8,[0.6-0.8),>0.8,Red
[0.4-0.6),[0.6-0.8),[0.4-0.6),>0.8,Red
[0.4-0.6),>0.8,[0.6-0.8),<0.2,Red
[0.4-0.6),[0.6-0.8),<0.2,[0.6-0.8),Red
[0.4-0.6),>0.8,<0.2,[0.6-0.8),Red
[0.4-0.6),[0.6-0.8),[0.4-0.6),<0.2,Red
[0.4-0.6),[0.6-0.8),[0.4-0.6),<0.2,Red
[0.4-0.6),[0.6-0.8),>0.8,<0.2,Red
[0.4-0.6),[0.6-0.8),<0.2,>0.8,Red
[0.4-0.6),[0.6-0.8),[0.6-0.8),[0.6-0.8),Red
[0.4-0.6),[0.6-0.8),[0.2-0.4),[0.4-0.6),Red
[0.4-0.6),>0.8,<0.2,[0.6-0.8),Red
[0.4-0.6),[0.6-0.8),[0.4-0.6),<0.2,Red
[0.4-0.6),[0.6-0.8),[0.2-0.4),<0.2,Red
[0.4-0.6),[0.6-0.8),[0.2-0.4),[0.2-0.4),Red
[0.4-0.6),[0.6-0.8),[0.2-0.4),[0.2-0.4),Red
[0.4-0.6),[0.6-0.8),<0.2,[0.4-0.6),Red
[0.4-0.6),[0.6-0.8),[0.2-0.4),<0.2,Red
[0.4-0.6),[0.6-0.8),>0.8,[0.6-0.8),Red
[0.4-0.6),[0.6-0.8),<0.2,[0.6-0.8),Red
[0.4-0.6),[0.6-0.8),<0.2,>0.8,Red
[0.4-0.6),[0.6-0.8),>0.8,[0.4-0.6),Red
[0.4-0.6),[0.6-0.8),[0.6-0.8),[0.4-0.6),Red
[0.4-0.6),[0.6-0.8),>0.8,[0.4-0.6),Red
[0.4-0.6),[0.6-0.8),>0.8,[0.6-0.8),Red
[0.4-0.6),[0.6-0.8),>0.8,<0.2,Red
[0.4-0.6),[0.6-0.8),>0.8,<0.2,Red
[0.4-0.6),[0.6-0.8),<0.2,>0.8,Red
[0.4-0.6),>0.8,[0.4-0.6),[0.2-0.4),Red
[0.4-0.6),[0.6-0.8),<0.2,[0.2-0.4),Red
[0.4-0.6),[0.6-0.8),[0.6-0.8),[0.2-0.4),Red
[0.4-0.6),[0.6-0.8),[0.6-0.8),[0.2-0.4),Red
[0.4-0.6),[0.6-0.8),<0.2,<0.2,Red
[0.4-0.6),[0.6-0.8),[0.2-0.4),>0.8,Red
[0.4-0.6),[0.6-0.8),[0.2-0.4),[0.4-0.6),Red
[0.4-0.6),[0.6-0.8),>0.8,[0.4-0.6),Red
[0.4-0.6),[0.6-0.8),[0.2-0.4),[0.2-0.4),Red
[0.4-0.6),[0.6-0.8),<0.2,>0.8,Red
[0.4-0.6),[0.6-0.8),[0.6-0.8),<0.2,Red
[0.4-0.6),[0.6-0.8),>0.8,[0.2-0.4),Red
[0.4-0.6),[0.6-0.8),[0.2-0.4),<0.2,Red
[0.4-0.6),[0.6-0.8),[0.6-0.8),[0.2-0.4),Red
[0.4-0.6),[0.6-0.8),[0.2-0.4),>0.8,Red
[0.4-0.6),[0.6-0.8),>0.8,[0.6-0.8),Red
[0.4-0.6),[0.6-0.8),[0.4-0.6),[0.2-0.4),Red
[0.4-0.6),[0.6-0.8),[0.4-0.6),[0.4-0.6),Red
[0.4-0.6),[0.6-0.8),[0.2-0.4),[0.4-0.6),Red
[0.4-0.6),[0.6-0.8),[0.2-0.4),>0.8,Red
[0.4-0.6),[0.6-0.8),[0.6-0.8),[0.6-0.8),Red
[0.4-0.6),[0.6-0.8),[0.6-0.8),[0.6-0.8),Red
[0.4-0.6),[0.6-0.8),[0.2-0.4),>0.8,Red
[0.4-0.6),[0.6-0.8),<0.2,[0.2-0.4),Red
[0.4-0.6),[0.6-0.8),[0.6-0.8),<0.2,Red
[0.4-0.6),[0.6-0.8),[0.4-0.6),[0.2-0.4),Red
[0.4-0.6),[0.6-0.8),>0.8,[0.6-0.8),Red
[0.4-0.6),[0.6-0.8),[0.2-0.4),>0.8,Red
[0.4-0.6),[0.6-0.8),<0.2,[0.4-0.6),Red
[0.4-0.6),[0.6-0.8),[0.6-0.8),<0.2,Red
[0.4-0.6),[0.6-0.8),>0.8,>0.8,Red
[0.4-0.6),[0.6-0.8),[0.4-0.6),[0.4-0.6),Red
[0.4-0.6),[0.6-0.8),[0.4-0.6),>0.8,Red
[0.4-0.6),[0.6-0.8),<0.2,[0.2-0.4),Red
[0.4-0.6),[0.6-0.8),<0.2,[0.6-0.8),Red
[0.4-0.6),[0.6-0.8),>0.8,[0.4-0.6),Red
[0.4-0.6),[0.6-0.8),[0.2-0.4),[0.2-0.4),Red
[0.4-0.6),[0.6-0.8),>0.8,[0.6-0.8),Red
[0.4-0.6),[0.6-0.8),>0.8,[0.2-0.4),Red
[0.4-0.6),[0.6-0.8),>0.8,<0.2,Red
[0.4-0.6),[0.6-0.8),[0.2-0.4),[0.2-0.4),Red
[0.4-0.6),[0.6-0.8),[0.4-0.6),[0.2-0.4),Red
[0.4-0.6),[0.6-0.8),[0.2-0.4),<0.2,Red
[0.4-0.6),[0.6-0.8),[0.4-0.6),[0.2-0.4),Red
[0.4-0.6),[0.6-0.8),[0.2-0.4),[0.6-0.8),Red
[0.4-0.6),[0.6-0.8),[0.6-0.8),[0.2-0.4),Red
[0.4-0.6),[0.6-0.8),>0.8,<0.2,Red
[0.4-0.6),[0.6-0.8),[0.6-0.8),>0.8,Red
[0.4-0.6),[0.6-0.8),[0.2-0.4),>0.8,Red
[0.4-0.6),[0.6-0.8),[0.6-0.8),<0.2,Red
[0.4-0.6),[0.6-0.8),[0.4-0.6),[0.4-0.6),Red
[0.4-0.6),[0.6-0.8),<0.2,[0.6-0.8),Red
[0.4-0.6),[0.6-0.8),[0.4-0.6),>0.8,Red
[0.4-0.6),[0.6-0.8),<0.2,<0.2,Red
[0.4-0.6),[0.6-0.8),[0.6-0.8),>0.8,Red
[0.4-0.6),[0.6-0.8),>0.8,[0.4-0.6),Red
[0.4-0.6),[0.6-0.8),[0.4-0.6),[0.4-0.6),Red
[0.4-0.6),[0.6-0.8),<0.2,[0.2-0.4),Red
[0.4-0.6),[0.6-0.8),[0.4-0.6),>0.8,Red
[0.4-0.6),[0.6-0.8),>0.8,[0.2-0.4),Red
[0.4-0.6),[0.6-0.8),[0.6-0.8),[0.2-0.4),Red
[0.4-0.6),[0.6-0.8),>0.8,[0.4-0.6),Red
[0.4-0.6),[0.6-0.8),[0.6-0.8),>0.8,Red
[0.4-0.6),[0.6-0.8),>0.8,<0.2,Red
[0.4-0.6),[0.6-0.8),<0.2,>0.8,Red
[0.4-0.6),[0.6-0.8),<0.2,[0.4-0.6),Red
[0.4-0.6),[0.6-0.8),[0.6-0.8),[0.2-0.4),Red
[0.4-0.6),[0.6-0.8),>0.8,[0.6-0.8),Red
[0.4-0.6),[0.6-0.8),[0.4-0.6),[0.2-0.4),Red
[0.4-0.6),[0.6-0.8),[0.2-0.4),[0.4-0.6),Red
[0.4-0.6),[0.6-0.8),<0.2,[0.6-0.8),Red
[0.4-0.6),[0.6-0.8),[0.4-0.6),[0.4-0.6),Red
[0.4-0.6),[0.6-0.8),[0.4-0.6),<0.2,Red
[0.4-0.6),[0.6-0.8),>0.8,[0.6-0.8),Red
[0.4-0.6),[0.6-0.8),[0.2-0.4),>0.8,Red
[0.4-0.6),[0.6-0.8),[0.2-0.4),[0.4-0.6),Red
[0.4-0.6),[0.6-0.8),[0.2-0.4),[0.6-0.8),Red
[0.4-0.6),[0.6-0.8),<0.2,[0.2-0.4),Red
[0.4-0.6),[0.6-0.8),[0.2-0.4),<0.2,Red
[0.4-0.6),[0.6-0.8),>0.8,[0.4-0.6),Red
[0.4-0.6),[0.6-0.8),[0.2-0.4),[0.2-0.4),Red
[0.4-0.6),[0.6-0.8),>0.8,>0.8,Red
[0.4-0.6),[0.6-0.8),>0.8,[0.2-0.4),Red
[0.4-0.6),[0.6-0.8),<0.2,[0.4-0.6),Red
[0.4-0.6),[0.6-0.8),>0.8,<0.2,Red
[0.4-0.6),[0.6-0.8),[0.2-0.4),[0.2-0.4),Red
[0.4-0.6),[0.6-0.8),<0.2,[0.6-0.8),Red
[0.4-0.6),[0.6-0.8),[0.6-0.8),[0.6-0.8),Red
[0.4-0.6),[0.6-0.8),[0.2-0.4),>0.8,Red
[0.4-0.6),[0.6-0.8),>0.8,<0.2,Red
[0.4-0.6),[0.6-0.8),<0.2,[0.6-0.8),Red
[0.4-0.6),[0.6-0.8),>0.8,<0.2,Red
[0.4-0.6),[0.6-0.8),[0.6-0.8),[0.2-0.4),Red
[0.4-0.6),[0.6-0.8),<0.2,[0.4-0.6),Red
[0.4-0.6),[0.6-0.8),[0.6-0.8),[0.4-0.6),Red
[0.4-0.6),[0.6-0.8),>0.8,<0.2,Red
[0.4-0.6),[0.6-0.8),[0.4-0.6),>0.8,Red
[0.4-0.6),[0.6-0.8),<0.2,<0.2,Red
[0.4-0.6),[0.6-0.8),>0.8,[0.4-0.6),Red
[0.4-0.6),[0.6-0.8),>0.8,<0.2,Red
[0.4-0.6),[0.6-0.8),[0.4-0.6),[0.2-0.4),Red
[0.4-0.6),[0.6-0.8),>0.8,>0.8,Red
[0.4-0.6),[0.6-0.8),>0.8,<0.2,Red
[0.4-0.6),[0.6-0.8),<0.2,[0.4-0.6),Red
[0.4-0.6),[0.6-0.8),<0.2,[0.6-0.8),Red
[0.4-0.6),[0.6-0.8),[0.4-0.6),[0.4-0.6),Red
[0.4-0.6),[0.6-0.8),[0.4-0.6),<0.2,Red
[0.4-0.6),[0.6-0.8),>0.8,[0.6-0.8),Red
[0.4-0.6),[0.6-0.8),[0.2-0.4),>0.8,Red
[0.4-0.6),[0.6-0.8),[0.2-0.4),[0.4-0.6),Red
[0.4-0.6),[0.6-0.8),[0.2-0.4),[0.6-0.8),Red
[0.4-0.6),[0.6-0.8),<0.2,[0.2-0.4),Red
[0.4-0.6),[0.6-0.8),[0.2-0.4),<0.2,Red
[0.4-0.6),[0.6-0.8),>0.8,[0.4-0.6),Red
[0.4-0.6),[0.6-0.8),[0.2-0.4),[0.2-0.4),Red
[0.4-0.6),[0.6-0.8),>0.8,>0.8,Red
[0.4-0.6),[0.6-0.8),>0.8,[0.2-0.4),Red
[0.4-0.6),[0.6-0.8),<0.2,[0.4-0.6),Red
[0.4-0.6),[0.6-0.8),>0.8,<0.2,Red
[0.4-0.6),[0.6-0.8),[0.2-0.4),[0.2-0.4),Red
[0.4-0.6),[0.6-0.8),<0.2,[0.6-0.8),Red
[0.2-0.4),>0.8,[0.4-0.6),[0.2-0.4),Red
[0.2-0.4),>0.8,[0.2-0.4),[0.6-0.8),Red
[0.2-0.4),>0.8,[0.6-0.8),[0.4-0.6),Red
[0.2-0.4),>0.8,[0.2-0.4),[0.2-0.4),Red
[0.2-0.4),>0.8,[0.4-0.6),<0.2,Red
[0.2-0.4),>0.8,<0.2,>0.8,Red
[0.2-0.4),>0.8,<0.2,>0.8,Red
[0.2-0.4),>0.8,<0.2,[0.2-0.4),Red
[0.2-0.4),>0.8,[0.2-0.4),<0.2,Red
[0.2-0.4),>0.8,[0.4-0.6),[0.2-0.4),Red
[0.2-0.4),>0.8,<0.2,[0.2-0.4),Red
[0.2-0.4),>0.8,[0.2-0.4),[0.4-0.6),Red
[0.2-0.4),>0.8,[0.4-0.6),<0.2,Red
[0.2-0.4),>0.8,>0.8,[0.6-0.8),Red
[0.2-0.4),>0.8,[0.2-0.4),[0.6-0.8),Red
[0.2-0.4),>0.8,<0.2,[0.4-0.6),Red
[0.2-0.4),>0.8,<0.2,[0.6-0.8),Red
[0.2-0.4),>0.8,[0.2-0.4),>0.8,Red
[0.2-0.4),>0.8,[0.2-0.4),[0.4-0.6),Red
[0.2-0.4),>0.8,[0.4-0.6),[0.2-0.4),Red
[0.2-0.4),>0.8,[0.6-0.8),[0.4-0.6),Red
[0.2-0.4),>0.8,>0.8,[0.6-0.8),Red
[0.2-0.4),>0.8,>0.8,[0.6-0.8),Red
[0.2-0.4),>0.8,[0.4-0.6),[0.6-0.8),Red
[0.2-0.4),>0.8,[0.6-0.8),[0.2-0.4),Red
[0.2-0.4),>0.8,>0.8,[0.6-0.8),Red
[0.2-0.4),>0.8,[0.2-0.4),[0.2-0.4),Red
[0.2-0.4),>0.8,>0.8,<0.2,Red
[0.2-0.4),>0.8,<0.2,[0.2-0.4),Red
[0.2-0.4),>0.8,<0.2,[0.4-0.6),Red
[0.2-0.4),>0.8,[0.4-0.6),<0.2,Red
[0.2-0.4),>0.8,[0.6-0.8),[0.4-0.6),Red
[0.2-0.4),>0.8,[0.4-0.6),[0.6-0.8),Red
[0.2-0.4),>0.8,>0.8,[0.2-0.4),Red
[0.2-0.4),>0.8,>0.8,[0.6-0.8),Red
[0.2-0.4),>0.8,>0.8,[0.6-0.8),Red
[0.2-0.4),>0.8,<0.2,<0.2,Red
[0.2-0.4),>0.8,[0.6-0.8),[0.6-0.8),Red
[0.2-0.4),>0.8,[0.4-0.6),<0.2,Red
[0.2-0.4),>0.8,[0.2-0.4),[0.6-0.8),Red
[0.2-0.4),>0.8,<0.2,[0.6-0.8),Red
[0.2-0.4),>0.8,[0.6-0.8),[0.4-0.6),Red
[0.2-0.4),>0.8,[0.6-0.8),[0.6-0.8),Red
[0.2-0.4),>0.8,[0.6-0.8),[0.2-0.4),Red
[0.2-0.4),>0.8,[0.4-0.6),[0.6-0.8),Red
[0.2-0.4),>0.8,>0.8,[0.4-0.6),Red
[0.2-0.4),>0.8,[0.2-0.4),[0.2-0.4),Red
[0.2-0.4),>0.8,[0.2-0.4),[0.2-0.4),Red
[0.2-0.4),>0.8,<0.2,[0.6-0.8),Red
[0.2-0.4),>0.8,[0.4-0.6),>0.8,Red
[0.2-0.4),>0.8,[0.2-0.4),[0.6-0.8),Red
[0.2-0.4),>0.8,[0.2-0.4),[0.6-0.8),Red
[0.2-0.4),>0.8,<0.2,[0.4-0.6),Red
[0.2-0.4),>0.8,>0.8,<0.2,Red
[0.2-0.4),>0.8,[0.2-0.4),>0.8,Red
[0.2-0.4),>0.8,[0.2-0.4),[0.6-0.8),Red
[0.2-0.4),>0.8,[0.4-0.6),[0.2-0.4),Red
[0.2-0.4),>0.8,[0.6-0.8),<0.2,Red
[0.2-0.4),>0.8,>0.8,[0.2-0.4),Red
[0.2-0.4),>0.8,[0.6-0.8),>0.8,Red
[0.2-0.4),>0.8,<0.2,[0.6-0.8),Red
[0.2-0.4),>0.8,>0.8,[0.6-0.8),Red
[0.2-0.4),>0.8,[0.2-0.4),[0.4-0.6),Red
[0.2-0.4),>0.8,[0.2-0.4),>0.8,Red
[0.2-0.4),>0.8,>0.8,[0.4-0.6),Red
[0.2-0.4),>0.8,>0.8,<0.2,Red
[0.2-0.4),>0.8,<0.2,[0.4-0.6),Red
[0.2-0.4),>0.8,>0.8,[0.6-0.8),Red
[0.2-0.4),>0.8,[0.6-0.8),<0.2,Red
[0.2-0.4),>0.8,[0.6-0.8),>0.8,Red
[0.2-0.4),>0.8,>0.8,[0.2-0.4),Red
[0.2-0.4),>0.8,[0.2-0.4),[0.4-0.6),Red
[0.2-0.4),>0.8,>0.8,<0.2,Red
[0.2-0.4),>0.8,[0.4-0.6),[0.2-0.4),Red
[0.2-0.4),>0.8,>0.8,>0.8,Red
[0.2-0.4),>0.8,[0.4-0.6),[0.6-0.8),Red
<0.2,>0.8,[0.4-0.6),<0.2,Red
[0.2-0.4),>0.8,[0.4-0.6),>0.8,Red
[0.2-0.4),>0.8,[0.2-0.4),<0.2,Red
[0.2-0.4),>0.8,[0.6-0.8),[0.6-0.8),Red
[0.2-0.4),>0.8,[0.2-0.4),>0.8,Red
[0.2-0.4),>0.8,[0.6-0.8),[0.2-0.4),Red
[0.2-0.4),>0.8,[0.2-0.4),<0.2,Red
[0.2-0.4),>0.8,[0.2-0.4),[0.6-0.8),Red
[0.2-0.4),>0.8,<0.2,>0.8,Red
[0.2-0.4),>0.8,[0.2-0.4),<0.2,Red
[0.2-0.4),>0.8,<0.2,<0.2,Red
[0.2-0.4),>0.8,<0.2,[0.6-0.8),Red
[0.2-0.4),>0.8,[0.4-0.6),[0.2-0.4),Red
[0.2-0.4),>0.8,[0.2-0.4),<0.2,Red
[0.2-0.4),>0.8,[0.2-0.4),>0.8,Red
[0.2-0.4),>0.8,>0.8,[0.6-0.8),Red
[0.2-0.4),>0.8,[0.4-0.6),>0.8,Red
[0.2-0.4),>0.8,[0.6-0.8),<0.2,Red
[0.2-0.4),>0.8,[0.6-0.8),>0.8,Red
[0.2-0.4),>0.8,[0.4-0.6),[0.4-0.6),Red
[0.2-0.4),>0.8,[0.6-0.8),>0.8,Red
[0.2-0.4),>0.8,[0.4-0.6),[0.2-0.4),Red
[0.2-0.4),>0.8,[0.2-0.4),[0.4-0.6),Red
[0.2-0.4),>0.8,>0.8,<0.2,Red
[0.2-0.4),>0.8,[0.4-0.6),[0.2-0.4),Red
[0.2-0.4),>0.8,[0.2-0.4),>0.8,Red
[0.2-0.4),>0.8,>0.8,[0.4-0.6),Red
[0.2-0.4),>0.8,[0.2-0.4),<0.2,Red
[0.2-0.4),>0.8,[0.6-0.8),[0.4-0.6),Red
[0.2-0.4),>0.8,[0.6-0.8),>0.8,Red
[0.2-0.4),>0.8,>0.8,>0.8,Red
[0.2-0.4),>0.8,[0.4-0.6),[0.6-0.8),Red
[0.2-0.4),>0.8,<0.2,[0.2-0.4),Red
[0.2-0.4),>0.8,[0.4-0.6),[0.6-0.8),Red
